MonitoringSite,obsYear,species_full,species_code,28-may,29-may,30-may,31-may,01-jun,02-jun,03-jun,04-jun,05-jun,06-jun,07-jun,08-jun,09-jun,10-jun,11-jun,12-jun,13-jun,14-jun,15-jun,16-jun,17-jun,18-jun,19-jun,20-jun,21-jun,22-jun,23-jun,24-jun,25-jun,26-jun,27-jun,28-jun,29-jun,30-jun,01-jul,02-jul,03-jul,04-jul,05-jul,06-jul,07-jul,08-jul,09-jul,10-jul,11-jul,12-jul,13-jul,14-jul,15-jul,16-jul,17-jul,18-jul,19-jul,20-jul,21-jul,22-jul,23-jul,24-jul,25-jul,26-jul,27-jul,28-jul,29-jul,30-jul,31-jul,01-aug,02-aug,03-aug
East Bay Mainland,2011,Whimbrel,WHIM,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,0,2,,,,,,,,,
East Bay Mainland,2011,Willow Ptarmigan,WIPT,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,,0,0,,,,,,,,,
East Bay Mainland,2011,White-rumped Sandpiper,WRSA,,,,,,,,,,,,,,,6,20,22,16,3,1,2,7,6,31,28,27,31,17,12,21,,23,19,42,12,36,4,22,16,26,9,30,19,28,31,0,17,16,15,11,8,,11,,,15,,0,5,,,,,,,,,
East Bay Mainland,2012,Arctic Ground Squirrel,aGrd squirrel,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,American Golden-Plover,AMGP,,,,,,,,,,,5,1,7,3,1,1,2,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,,2,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,American Pipit,AMPI,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Arctic Fox,arctic fox,,,,,,,,,,,0,1,2,2,1,0,0,1,2,0,0,0,0,0,2,1,0,1,0,0,1,1,0,2,0,0,3,0,1,2,2,2,0,1,1,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Arctic Tern,ARTE,,,,,,,,,,,0,0,0,0,0,0,13,2,13,0,0,2,12,14,13,8,0,15,0,21,23,2,0,9,0,0,0,14,8,5,4,14,11,18,5,8,0,2,,6,0,3,,,4,0,2,,,,,,,,,,,
East Bay Mainland,2012,Baird's Sandpiper,BASA,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Black-bellied Plover,BBPL,,,,,,,,,,,2,9,3,5,2,1,0,10,1,0,2,1,8,14,18,2,0,4,6,4,6,8,0,7,3,8,8,5,2,1,2,0,3,0,5,8,3,2,,3,2,3,,,5,0,5,,,,,,,,,,,
East Bay Mainland,2012,Bearded Seal,bearded seal,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Beluga,beluga,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,20,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Brant,BRAN,,,,,,,,,,,12,0,0,0,7,0,0,16,30,0,5,0,37,93,10,3,3,30,0,30,60,10,0,115,0,5,67,27,20,40,22,80,96,85,8,0,22,0,,30,0,2,,,6,0,0,,,,,,,,,,,
East Bay Mainland,2012,Brown Lemming,brown lemming,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Canada Goose,CANG,,,,,,,,,,,35,67,77,2,33,0,2,128,46,0,14,12,74,66,84,20,2,20,10,45,23,22,0,32,0,17,28,18,16,20,12,8,6,20,0,0,0,0,,1,0,1,,,0,2,0,,,,,,,,,,,
East Bay Mainland,2012,Caribou,caribou,,,,,,,,,,,1,1,2,4,1,0,0,1,0,0,1,1,1,1,2,0,2,4,2,0,0,0,0,3,0,1,8,2,9,10,4,5,4,9,1,9,5,6,,15,3,15,,,1,6,6,,,,,,,,,,,
East Bay Mainland,2012,Common Eider,COEI,,,,,,,,,,,0,0,0,0,10,0,0,4,7,0,2,0,8,29,2,1,0,10,0,11,0,2,0,2,0,3,5,0,20,13,9,6,5,48,19,9,3,28,,14,0,6,,,0,0,3,,,,,,,,,,,
East Bay Mainland,2012,Common Merganser,COME,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Common Raven,CORA,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Common Redpoll,CORE,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Dunlin,DUNL,,,,,,,,,,,15,4,4,20,5,0,0,7,4,0,3,4,3,6,12,1,0,5,1,2,3,1,0,0,1,3,2,2,2,0,0,0,0,0,2,3,0,1,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Emperor Goose,EMGO,,,,,,,,,,,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Great Black-backed Gull,GBBG,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Greenland Collared Lemming,GC lemming,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Glaucous Gull,GLGU,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Greater White-fronted Goose,GWFG,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Gyrfalcon,GYRF,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Herring Gull,HERG,,,,,,,,,,,12,14,23,2,17,3,3,21,18,0,5,7,27,33,47,12,7,18,12,35,18,11,0,18,5,17,25,20,33,10,22,10,28,25,15,25,8,6,,15,3,22,,,12,8,16,,,,,,,,,,,
East Bay Mainland,2012,Horned Lark,HOLA,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,1,0,0,,,,,,,,,,,
East Bay Mainland,2012,Hoary Redpoll,HORE,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Hudsonian Godwit,HUGO,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,King Eider,KIEI,,,,,,,,,,,32,80,17,5,56,4,7,31,67,6,16,16,79,77,61,14,8,45,6,83,30,18,0,53,10,35,22,30,38,21,26,30,29,65,35,48,10,10,,30,15,30,,,7,5,18,,,,,,,,,,,
East Bay Mainland,2012,Lapland Longspur,LALO,,,,,,,,,,,26,34,38,26,32,4,3,32,17,0,10,6,33,28,48,10,5,16,8,53,18,10,0,14,7,12,8,10,26,6,7,9,18,6,7,13,6,4,,7,6,9,,,8,6,2,,,,,,,,,,,
East Bay Mainland,2012,Least Sandpiper,LESA,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Long-tailed Duck,LTDU,,,,,,,,,,,2,0,1,0,0,0,0,2,2,0,1,0,21,14,9,0,0,2,0,7,2,4,0,3,0,7,1,7,6,8,2,6,4,17,3,5,0,1,,0,0,1,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Long-tailed Jaeger,LTJA,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,2,,,,,,,,,,,
East Bay Mainland,2012,Mosquito,mosquito,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,0,0,0,2,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Northern Pintail,NOPI,,,,,,,,,,,1,0,0,0,0,0,0,1,2,0,0,0,1,5,6,2,0,2,4,6,13,0,0,5,0,5,1,0,2,26,3,4,1,43,0,1,0,0,,2,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Parasitic Jaeger,PAJA,,,,,,,,,,,0,0,2,0,2,0,0,1,2,0,4,1,10,0,10,2,0,7,0,4,2,7,0,2,0,3,0,4,10,2,7,5,4,6,6,8,4,0,,6,0,6,,,6,5,1,,,,,,,,,,,
East Bay Mainland,2012,Pacific Loon,PALO,,,,,,,,,,,0,0,0,1,1,2,0,3,5,0,2,0,2,2,5,2,2,4,1,6,2,0,0,0,0,0,4,0,3,0,0,0,1,3,3,4,0,2,,1,0,1,,,1,0,2,,,,,,,,,,,
East Bay Mainland,2012,Peregrine Falcon,PEFA,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Pectoral Sandpiper,PESA,,,,,,,,,,,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Pomarine Jaeger,POJA,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Polar Bear,polar bear,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Purple Sandpiper,PUSA,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Redpoll sp,Redpoll sp,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Red Knot,REKN,,,,,,,,,,,4,12,5,3,6,0,0,8,2,0,0,2,13,10,11,5,1,4,3,2,2,0,0,0,0,1,1,0,0,0,1,5,1,3,1,9,1,1,,0,0,3,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Red Phalarope,REPH,,,,,,,,,,,0,0,2,0,7,0,0,34,16,0,6,5,22,9,22,3,0,20,1,14,30,3,0,7,0,11,8,4,8,9,11,30,14,8,11,1,2,0,,0,0,1,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Ringed Seal,ringed seal,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Rough-legged Hawk,RLHA,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Red-necked Phalarope,RNPH,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Ross' Goose,ROGO,,,,,,,,,,,111,14,4,50,5,0,0,7,5,0,1,2,0,8,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Red-throated Loon,RTLO,,,,,,,,,,,1,0,2,1,1,3,2,12,14,0,9,10,5,15,24,7,0,10,2,17,8,5,0,7,3,19,12,14,20,15,14,5,13,30,16,24,3,6,,17,2,9,,,14,9,14,,,,,,,,,,,
East Bay Mainland,2012,Ruddy Turnstone,RUTU,,,,,,,,,,,4,8,6,1,2,0,1,12,9,0,0,0,10,13,29,14,0,30,0,16,25,6,0,16,0,5,7,18,10,6,9,10,12,15,8,24,2,1,,4,0,2,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Sandhill Crane,SACR,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,2,0,0,1,0,2,2,0,3,1,0,0,5,0,0,2,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Sabine's Gull,SAGU,,,,,,,,,,,0,1,5,0,7,0,3,23,12,0,0,0,28,22,18,10,1,30,0,19,30,6,0,29,0,0,5,29,8,4,12,25,10,18,12,30,0,0,,1,0,1,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Sanderling,SAND,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Savannah Sparrow,SAVS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Seal sp,seal sp,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Semipalmated Plover,SEPL,,,,,,,,,,,1,4,2,2,2,2,0,2,3,0,0,0,12,6,4,1,0,10,0,11,8,6,0,4,0,0,9,2,2,3,2,6,7,15,4,7,4,6,,10,0,9,,,8,0,4,,,,,,,,,,,
East Bay Mainland,2012,Semipalmated Sandpiper,SESA,,,,,,,,,,,2,0,2,1,2,0,0,2,4,0,1,0,4,0,3,0,0,1,0,2,2,1,0,1,0,0,0,1,1,0,0,8,1,15,5,5,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Shorebird sp,SHOR,,,,,,,,,,,0,0,45,10,5,0,0,9,5,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,16,0,0,,,,,,,,,,,
East Bay Mainland,2012,Snow Bunting,SNBU,,,,,,,,,,,2,2,4,0,4,5,0,3,2,0,0,1,8,4,0,0,0,0,0,10,6,0,0,2,0,2,2,4,7,3,4,9,3,6,4,2,2,0,,1,2,7,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Snow Goose,SNGO,,,,,,,,,,,350,400,358,195,242,50,36,191,205,0,84,50,229,255,220,60,10,150,60,327,90,200,0,132,60,120,140,100,65,30,19,9,31,105,50,10,22,5,,38,0,29,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Spectacled Eider,SPEI,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Spotted Sandpiper,SPSA,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Short-tailed Weasel,ST weasel,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Steller's Eider,STEI,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Stilt Sandpiper,STSA,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Surf Scoter,SUSC,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Thayer's Gull,THGU,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Tundra Vole,tundra vole,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Tundra Swan,TUSW,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Walrus,walrus,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,,,0,0,10,,,,,,,,,,,
East Bay Mainland,2012,Whale sp,whale sp,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Whimbrel,WHIM,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Willow Ptarmigan,WIPT,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,Wilson's Snipe,WISN,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2012,White-rumped Sandpiper,WRSA,,,,,,,,,,,35,4,26,33,54,5,1,44,33,0,14,15,60,47,59,14,4,40,23,104,42,14,0,29,9,22,23,26,30,16,30,25,22,35,30,50,4,6,,25,0,25,,,6,0,0,,,,,,,,,,,
East Bay Mainland,2012,White-throated Sparrow,WTSP,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,,,,,,,,,,,
East Bay Mainland,2013,Arctic Ground Squirrel,aGrd squirrel,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
East Bay Mainland,2013,American Golden-Plover,AMGP,,,,,,,,,,,36,6,3,4,4,0,0,3,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,3,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
East Bay Mainland,2013,American Pipit,AMPI,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
East Bay Mainland,2013,Arctic Fox,arctic fox,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
East Bay Mainland,2013,Arctic Tern,ARTE,,,,,,,,,,,0,0,0,0,0,0,0,8,13,1,0,4,0,18,45,4,3,10,5,0,12,2,6,9,21,12,12,20,10,,12,4,15,10,15,8,0,17,10,0,0,0,,,,,,,,,,,,,,,,
East Bay Mainland,2013,Baird's Sandpiper,BASA,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
East Bay Mainland,2013,Black-bellied Plover,BBPL,,,,,,,,,,,14,8,17,33,16,15,8,6,6,5,1,4,0,19,13,3,8,6,8,2,9,7,0,8,8,8,5,8,2,,5,5,4,4,2,12,0,5,5,0,0,7,,,,,,,,,,,,,,,,
East Bay Mainland,2013,Bearded Seal,bearded seal,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
East Bay Mainland,2013,Beluga,beluga,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
East Bay Mainland,2013,Brant,BRAN,,,,,,,,,,,0,46,17,54,13,21,2,3,6,0,0,20,4,16,76,7,8,6,0,0,35,16,0,14,49,21,30,35,0,,60,0,13,8,10,5,0,18,5,0,0,0,,,,,,,,,,,,,,,,
East Bay Mainland,2013,Brown Lemming,brown lemming,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,1,2,0,0,1,2,0,,2,0,0,1,1,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,
East Bay Mainland,2013,Cackling Goose,CACG,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
East Bay Mainland,2013,Canada Goose,CANG,,,,,,,,,,,26,231,58,59,60,32,24,34,27,7,0,20,30,46,67,20,23,25,7,0,50,6,10,27,36,50,20,22,12,,12,10,13,0,3,15,0,19,4,0,0,0,,,,,,,,,,,,,,,,
East Bay Mainland,2013,Caribou,caribou,,,,,,,,,,,20,0,10,5,4,14,0,9,6,0,0,0,6,6,5,3,5,2,3,5,1,0,0,3,2,12,4,12,5,,7,12,5,2,11,4,0,10,7,0,6,0,,,,,,,,,,,,,,,,
East Bay Mainland,2013,Common Eider,COEI,,,,,,,,,,,0,2,2,2,0,2,2,11,10,4,0,2,0,4,24,6,1,5,2,0,0,0,0,1,3,0,1,1,0,,60,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
East Bay Mainland,2013,Common Loon,COLO,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
East Bay Mainland,2013,Common Raven,CORA,,,,,,,,,,,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,
East Bay Mainland,2013,Common Redpoll,CORE,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
East Bay Mainland,2013,Dunlin,DUNL,,,,,,,,,,,51,67,19,38,12,13,4,7,5,3,0,1,2,8,0,3,3,1,2,0,2,3,1,2,2,2,1,4,0,,1,1,3,1,1,6,0,1,0,0,0,0,,,,,,,,,,,,,,,,
